,cluster
25722,217
25723,424
25724,432
25725,478
25726,478
25727,478
25728,430
25729,91
25730,478
25731,478
25732,358
25733,211
25734,475
25735,47
25736,403
25737,119
25738,235
25739,390
25740,270
25741,352
25742,108
25743,478
25744,474
25745,399
25746,270
25747,409
25748,478
25749,106
25750,359
25751,478
25752,478
25753,437
25754,478
25755,363
25756,144
25757,478
25758,459
25759,18
25760,478
25761,128
25762,277
25763,231
25764,95
25765,138
25766,122
25767,457
25768,28
25769,478
25770,478
25771,311
25772,478
25773,233
25774,243
25775,251
25776,478
25777,423
25778,201
25779,126
25780,260
25781,478
25782,438
25783,111
25784,478
25785,478
25786,478
25787,478
25788,453
25789,255
25790,430
25791,477
25792,191
25793,478
25794,57
25795,478
25796,478
25797,64
25798,478
25799,478
25800,410
25801,28
25802,478
25803,457
25804,478
25805,435
25806,478
25807,478
25808,478
25809,117
25810,295
25811,478
25812,478
25813,236
25814,478
25815,478
25816,478
25817,366
25818,80
25819,478
25820,478
25821,200
25822,469
25823,459
25824,380
25825,207
25826,457
25827,478
25828,12
25829,308
25830,353
25831,478
25832,191
25833,478
25834,54
25835,418
25836,328
25837,342
25838,406
25839,314
25840,477
25841,66
25842,478
25843,415
25844,478
25845,286
25846,262
25847,478
25848,253
25849,409
25850,464
25851,478
25852,421
25853,478
25854,165
25855,478
25856,188
25857,478
25858,478
25859,478
25860,478
25861,344
25862,478
25863,176
25864,336
25865,388
25866,408
25867,24
25868,450
25869,478
25870,459
25871,478
25872,478
25873,478
25874,478
25875,478
25876,414
25877,91
25878,296
25879,478
25880,220
25881,478
25882,64
25883,231
25884,294
25885,229
25886,425
25887,9
25888,144
25889,478
25890,208
25891,361
25892,478
25893,186
25894,70
25895,254
25896,428
25897,478
25898,478
25899,232
25900,154
25901,478
25902,478
25903,478
25904,478
25905,478
25906,478
25907,478
25908,255
25909,466
25910,251
25911,149
25912,478
25913,159
25914,478
25915,121
25916,478
25917,62
25918,16
25919,478
25920,478
25921,459
25922,478
25923,478
25924,478
25925,478
25926,478
25927,478
25928,32
25929,478
25930,203
25931,82
25932,246
25933,357
25934,296
25935,218
25936,478
25937,478
25938,478
25939,144
25940,478
25941,161
25942,426
25943,86
25944,283
25945,263
25946,477
25947,478
25948,302
25949,163
25950,478
25951,388
25952,478
25953,459
25954,478
25955,478
25956,124
25957,478
25958,159
25959,478
25960,478
25961,246
25962,362
25963,142
25964,478
25965,326
25966,420
25967,478
25968,478
25969,478
25970,341
25971,306
25972,36
25973,460
25974,437
25975,469
25976,347
25977,258
25978,478
25979,478
25980,280
25981,476
25982,478
25983,150
25984,382
25985,478
25986,478
25987,478
25988,478
25989,478
25990,24
25991,163
25992,400
25993,436
25994,478
25995,466
25996,311
25997,217
25998,61
25999,12
26000,299
26001,400
26002,357
26003,474
26004,196
26005,262
26006,478
26007,478
26008,478
26009,442
26010,405
26011,478
26012,434
26013,478
26014,192
26015,478
26016,478
26017,478
26018,453
26019,478
26020,478
26021,478
26022,478
26023,478
26024,152
26025,464
26026,478
26027,478
26028,478
26029,478
26030,478
26031,478
26032,478
26033,135
26034,478
26035,457
26036,478
26037,478
26038,478
26039,478
26040,478
26041,478
26042,373
26043,478
26044,440
26045,478
26046,478
26047,478
26048,478
26049,430
26050,349
26051,216
26052,182
26053,478
26054,308
26055,373
26056,478
26057,478
26058,478
26059,478
26060,478
26061,410
26062,478
26063,347
26064,478
26065,478
26066,416
26067,120
26068,478
26069,478
26070,278
26071,478
26072,478
26073,478
26074,478
26075,455
26076,462
26077,249
26078,478
26079,478
26080,478
26081,324
26082,455
26083,453
26084,442
26085,478
26086,445
26087,478
26088,478
26089,478
26090,478
26091,478
26092,478
26093,478
26094,459
26095,454
26096,478
26097,343
26098,478
26099,478
26100,478
26101,478
26102,435
26103,478
26104,402
26105,420
26106,478
26107,455
26108,92
26109,478
26110,478
26111,478
26112,478
26113,268
26114,478
26115,478
26116,388
26117,478
26118,478
26119,254
26120,333
26121,478
26122,473
26123,478
26124,478
26125,478
26126,478
26127,478
26128,454
26129,474
26130,478
26131,478
26132,426
26133,394
26134,478
26135,423
26136,478
26137,455
26138,478
26139,478
26140,478
26141,478
26142,443
26143,478
26144,447
26145,325
26146,478
26147,476
26148,478
26149,413
26150,478
26151,478
26152,478
26153,478
26154,354
26155,478
26156,308
26157,478
26158,183
26159,478
26160,478
26161,478
26162,456
26163,478
26164,478
26165,478
26166,478
26167,222
26168,478
26169,478
26170,167
26171,373
26172,433
26173,478
26174,478
26175,478
26176,478
26177,302
26178,201
26179,478
26180,196
26181,478
26182,478
26183,478
26184,382
26185,262
26186,23
26187,478
26188,115
26189,436
26190,451
26191,314
26192,478
26193,245
26194,410
26195,453
26196,459
26197,478
26198,478
26199,57
26200,478
26201,478
26202,478
26203,433
26204,478
26205,478
26206,331
26207,374
26208,471
26209,478
26210,478
26211,478
26212,418
26213,478
26214,478
26215,360
26216,478
26217,478
26218,478
26219,478
26220,478
26221,478
26222,478
26223,478
26224,455
26225,478
26226,478
26227,367
26228,478
26229,478
26230,459
26231,163
26232,478
26233,455
26234,478
26235,455
26236,478
26237,478
26238,455
26239,478
26240,478
26241,455
26242,404
26243,478
26244,188
26245,455
26246,478
26247,478
26248,478
26249,478
26250,478
26251,455
26252,478
26253,478
26254,455
26255,455
26256,455
26257,455
26258,455
26259,478
26260,404
26261,271
26262,423
26263,478
26264,478
26265,478
26266,455
26267,455
26268,455
26269,455
26270,478
26271,478
26272,478
26273,455
26274,478
26275,455
26276,478
26277,454
26278,455
26279,478
26280,359
26281,478
26282,478
26283,455
26284,455
26285,459
26286,478
26287,387
26288,90
26289,478
26290,478
26291,459
26292,50
26293,478
26294,478
26295,478
26296,478
26297,478
26298,59
26299,478
26300,478
26301,478
26302,455
26303,465
26304,478
26305,478
26306,428
26307,469
26308,478
26309,478
26310,478
26311,478
26312,478
26313,478
26314,478
26315,475
26316,478
26317,455
26318,478
26319,478
26320,455
26321,478
26322,455
26323,402
26324,455
26325,478
26326,478
26327,478
26328,478
26329,478
26330,478
26331,361
26332,478
26333,478
26334,478
26335,478
26336,478
26337,478
26338,305
26339,478
26340,455
26341,478
26342,478
26343,455
26344,478
26345,426
26346,478
26347,454
26348,478
26349,478
26350,362
26351,478
26352,478
26353,478
26354,478
26355,478
26356,469
26357,478
26358,478
26359,478
26360,478
26361,478
26362,478
26363,478
26364,478
26365,478
26366,459
26367,455
26368,478
26369,455
26370,455
26371,478
26372,478
26373,478
26374,478
26375,457
26376,478
26377,453
26378,478
26379,455
26380,478
26381,459
26382,455
26383,478
26384,455
26385,478
26386,478
26387,86
26388,478
26389,478
26390,478
26391,455
26392,478
26393,455
26394,478
26395,478
26396,478
26397,362
26398,478
26399,478
26400,478
26401,478
26402,455
26403,296
26404,478
26405,323
26406,478
26407,478
26408,469
26409,478
26410,478
26411,455
26412,478
26413,466
26414,478
26415,455
26416,478
26417,455
26418,478
26419,369
26420,478
26421,478
26422,478
26423,459
26424,478
26425,407
26426,455
26427,455
26428,478
26429,455
26430,478
26431,478
26432,478
26433,478
26434,455
26435,455
26436,478
26437,478
26438,478
26439,291
26440,478
26441,478
26442,478
26443,478
26444,275
26445,478
26446,478
26447,478
26448,478
26449,478
26450,20
26451,478
26452,478
26453,459
26454,478
26455,287
26456,478
26457,1
26458,455
26459,478
26460,478
26461,46
26462,455
26463,455
26464,455
26465,337
26466,478
26467,478
26468,422
26469,455
26470,478
26471,478
26472,478
26473,323
26474,455
26475,478
26476,478
26477,468
26478,478
26479,455
26480,478
26481,478
26482,11
26483,478
26484,455
26485,478
26486,478
26487,459
26488,466
26489,478
26490,478
26491,459
26492,455
26493,455
26494,455
26495,478
26496,478
26497,455
26498,184
26499,478
26500,478
26501,125
26502,478
26503,478
26504,478
26505,478
26506,459
26507,478
26508,478
26509,478
26510,478
26511,478
26512,478
26513,478
26514,478
26515,478
26516,478
26517,478
26518,478
26519,478
26520,478
26521,478
26522,455
26523,478
26524,95
26525,455
26526,478
26527,455
26528,478
26529,478
26530,455
26531,47
26532,455
26533,478
26534,478
26535,478
26536,455
26537,478
26538,478
26539,478
26540,478
26541,473
26542,478
26543,455
26544,455
26545,455
26546,478
26547,381
26548,478
26549,459
26550,478
26551,455
26552,478
26553,478
26554,478
26555,478
26556,478
26557,455
26558,58
26559,478
26560,478
26561,478
26562,459
26563,478
26564,478
26565,478
26566,478
26567,478
26568,478
26569,455
26570,478
26571,478
26572,478
26573,478
26574,478
26575,478
26576,478
26577,478
26578,478
26579,367
26580,478
26581,478
26582,478
26583,478
26584,478
26585,478
26586,478
26587,455
26588,455
26589,478
26590,347
26591,478
26592,478
26593,478
26594,465
26595,478
26596,455
26597,455
26598,455
26599,478
26600,478
26601,455
26602,455
26603,455
26604,361
26605,478
26606,455
26607,467
26608,195
26609,478
26610,455
26611,399
26612,455
26613,478
26614,478
26615,478
26616,478
26617,478
26618,478
26619,459
26620,478
26621,478
26622,357
26623,478
26624,474
26625,478
26626,478
26627,478
26628,132
26629,478
26630,478
26631,478
26632,478
26633,478
26634,453
26635,478
26636,123
26637,478
26638,478
26639,478
26640,196
26641,478
26642,478
26643,478
26644,478
26645,455
26646,428
26647,478
26648,455
26649,455
26650,478
26651,423
26652,478
26653,425
26654,478
26655,400
26656,478
26657,478
26658,478
26659,220
26660,478
26661,478
26662,453
26663,347
26664,455
26665,459
26666,202
26667,124
26668,478
26669,453
26670,478
26671,478
26672,320
26673,478
26674,394
26675,478
26676,454
26677,478
26678,478
26679,478
26680,333
26681,412
26682,478
26683,478
26684,478
26685,311
26686,455
26687,478
26688,478
26689,478
26690,241
26691,229
26692,422
26693,459
26694,312
26695,478
26696,181
26697,359
26698,478
26699,455
26700,333
26701,478
26702,478
26703,478
26704,333
26705,478
26706,428
26707,478
26708,466
26709,478
26710,346
26711,252
26712,478
26713,453
26714,478
26715,455
26716,478
26717,219
26718,455
26719,455
26720,478
26721,478
26722,311
26723,478
26724,455
26725,478
26726,447
26727,134
26728,198
26729,455
26730,478
26731,478
26732,478
26733,478
26734,478
26735,148
26736,420
26737,455
26738,455
26739,478
26740,478
26741,200
26742,455
26743,455
26744,478
26745,478
26746,478
26747,455
26748,478
26749,478
26750,478
26751,478
26752,478
26753,478
26754,455
26755,478
26756,478
26757,343
26758,478
26759,478
26760,420
26761,450
26762,478
26763,478
26764,478
26765,478
26766,478
26767,478
26768,478
26769,478
26770,478
26771,455
26772,40
26773,478
26774,177
26775,296
26776,478
26777,132
26778,261
26779,478
26780,478
26781,404
26782,478
26783,478
26784,455
26785,455
26786,455
26787,134
26788,418
26789,444
26790,478
26791,478
26792,478
26793,478
26794,455
26795,303
26796,438
26797,407
26798,340
26799,478
26800,478
26801,478
26802,478
26803,478
26804,478
26805,455
26806,455
26807,455
26808,478
26809,247
26810,478
26811,436
26812,319
26813,347
26814,478
26815,478
26816,455
26817,257
26818,478
26819,183
26820,478
26821,478
26822,478
26823,453
26824,92
26825,163
26826,478
26827,134
26828,478
26829,478
26830,478
26831,478
26832,478
26833,229
26834,413
26835,478
26836,478
26837,478
26838,478
26839,478
26840,436
26841,182
26842,478
26843,399
26844,382
26845,455
26846,455
26847,478
26848,478
26849,478
26850,478
26851,426
26852,478
26853,453
26854,478
26855,315
26856,478
26857,478
26858,478
26859,286
26860,41
26861,455
26862,478
26863,478
26864,367
26865,478
26866,455
26867,454
26868,478
26869,241
26870,478
26871,367
26872,27
26873,436
26874,478
26875,478
26876,478
26877,478
26878,478
26879,478
26880,478
26881,455
26882,478
26883,478
26884,478
26885,328
26886,478
26887,478
26888,170
26889,361
26890,428
26891,478
26892,478
26893,478
26894,455
26895,478
26896,27
26897,478
26898,455
26899,478
26900,51
26901,478
26902,455
26903,478
26904,478
26905,316
26906,455
26907,455
26908,478
26909,414
26910,478
26911,478
26912,478
26913,478
26914,413
26915,478
26916,478
26917,478
26918,26
26919,395
26920,455
26921,478
26922,478
26923,478
26924,478
26925,478
26926,455
26927,478
26928,478
26929,478
26930,478
26931,412
26932,478
26933,478
26934,478
26935,478
26936,182
26937,148
26938,478
26939,478
26940,478
26941,478
26942,478
26943,478
26944,478
26945,478
26946,478
26947,478
26948,478
26949,478
26950,478
26951,436
26952,478
26953,327
26954,478
26955,478
26956,222
26957,418
26958,478
26959,228
26960,478
26961,478
26962,478
26963,478
26964,478
26965,478
26966,478
26967,478
26968,478
26969,478
26970,205
26971,478
26972,478
26973,478
26974,478
26975,158
26976,478
26977,423
26978,478
26979,65
26980,157
26981,478
26982,478
26983,478
26984,478
26985,478
26986,478
26987,478
26988,42
26989,478
26990,478
26991,158
26992,478
26993,478
26994,478
26995,248
26996,359
26997,478
26998,478
26999,478
27000,230
27001,457
27002,478
27003,478
27004,478
27005,358
27006,478
27007,478
27008,478
27009,478
27010,434
27011,455
27012,478
27013,384
27014,478
27015,478
27016,216
27017,478
27018,478
27019,459
27020,478
27021,63
27022,478
27023,478
27024,149
27025,478
27026,478
27027,478
27028,194
27029,459
27030,478
27031,478
27032,478
27033,478
27034,478
27035,459
