,id,cluster
21838,HOBBIES_2_080_WI_1_validation,209
21839,HOBBIES_2_081_WI_1_validation,113
21840,HOBBIES_2_082_WI_1_validation,2
21841,HOBBIES_2_083_WI_1_validation,434
21842,HOBBIES_2_084_WI_1_validation,242
21843,HOBBIES_2_085_WI_1_validation,500
21844,HOBBIES_2_086_WI_1_validation,289
21845,HOBBIES_2_087_WI_1_validation,488
21846,HOBBIES_2_088_WI_1_validation,256
21847,HOBBIES_2_089_WI_1_validation,24
21848,HOBBIES_2_090_WI_1_validation,383
21849,HOBBIES_2_091_WI_1_validation,488
21850,HOBBIES_2_092_WI_1_validation,13
21851,HOBBIES_2_093_WI_1_validation,495
21852,HOBBIES_2_094_WI_1_validation,24
21853,HOBBIES_2_095_WI_1_validation,377
21854,HOBBIES_2_096_WI_1_validation,209
21855,HOBBIES_2_097_WI_1_validation,60
21856,HOBBIES_2_098_WI_1_validation,265
21857,HOBBIES_2_099_WI_1_validation,289
21858,HOBBIES_2_100_WI_1_validation,279
21859,HOBBIES_2_101_WI_1_validation,511
21860,HOBBIES_2_102_WI_1_validation,39
21861,HOBBIES_2_103_WI_1_validation,419
21862,HOBBIES_2_104_WI_1_validation,2
21863,HOBBIES_2_105_WI_1_validation,273
21864,HOBBIES_2_106_WI_1_validation,77
21865,HOBBIES_2_107_WI_1_validation,488
21866,HOBBIES_2_108_WI_1_validation,258
21867,HOBBIES_2_109_WI_1_validation,301
21868,HOBBIES_2_110_WI_1_validation,906
21869,HOBBIES_2_111_WI_1_validation,509
21870,HOBBIES_2_112_WI_1_validation,394
21871,HOBBIES_2_113_WI_1_validation,472
21872,HOBBIES_2_114_WI_1_validation,537
21873,HOBBIES_2_115_WI_1_validation,173
21874,HOBBIES_2_116_WI_1_validation,458
21875,HOBBIES_2_117_WI_1_validation,466
21876,HOBBIES_2_118_WI_1_validation,173
21877,HOBBIES_2_119_WI_1_validation,373
21878,HOBBIES_2_120_WI_1_validation,273
21879,HOBBIES_2_121_WI_1_validation,4
21880,HOBBIES_2_122_WI_1_validation,98
21881,HOBBIES_2_123_WI_1_validation,527
21882,HOBBIES_2_124_WI_1_validation,359
21883,HOBBIES_2_125_WI_1_validation,183
21884,HOBBIES_2_126_WI_1_validation,566
21885,HOBBIES_2_127_WI_1_validation,423
21886,HOBBIES_2_128_WI_1_validation,600
21887,HOBBIES_2_129_WI_1_validation,335
21888,HOBBIES_2_130_WI_1_validation,500
21889,HOBBIES_2_131_WI_1_validation,276
21890,HOBBIES_2_132_WI_1_validation,527
21891,HOBBIES_2_133_WI_1_validation,289
21892,HOBBIES_2_134_WI_1_validation,202
21893,HOBBIES_2_135_WI_1_validation,31
21894,HOBBIES_2_136_WI_1_validation,22
21895,HOBBIES_2_137_WI_1_validation,405
21896,HOBBIES_2_138_WI_1_validation,495
21897,HOBBIES_2_139_WI_1_validation,584
21898,HOBBIES_2_140_WI_1_validation,313
21899,HOBBIES_2_141_WI_1_validation,44
21900,HOBBIES_2_142_WI_1_validation,173
21901,HOBBIES_2_143_WI_1_validation,532
21902,HOBBIES_2_144_WI_1_validation,469
21903,HOBBIES_2_145_WI_1_validation,291
21904,HOBBIES_2_146_WI_1_validation,307
21905,HOBBIES_2_147_WI_1_validation,289
21906,HOBBIES_2_148_WI_1_validation,500
21907,HOBBIES_2_149_WI_1_validation,373
21908,HOUSEHOLD_1_001_WI_1_validation,532
21909,HOUSEHOLD_1_002_WI_1_validation,551
21910,HOUSEHOLD_1_003_WI_1_validation,462
21911,HOUSEHOLD_1_004_WI_1_validation,566
21912,HOUSEHOLD_1_005_WI_1_validation,561
21913,HOUSEHOLD_1_006_WI_1_validation,447
21914,HOUSEHOLD_1_007_WI_1_validation,514
21915,HOUSEHOLD_1_008_WI_1_validation,289
21916,HOUSEHOLD_1_009_WI_1_validation,527
21917,HOUSEHOLD_1_010_WI_1_validation,289
21918,HOUSEHOLD_1_011_WI_1_validation,156
21919,HOUSEHOLD_1_012_WI_1_validation,60
21920,HOUSEHOLD_1_013_WI_1_validation,514
21921,HOUSEHOLD_1_014_WI_1_validation,575
21922,HOUSEHOLD_1_015_WI_1_validation,419
21923,HOUSEHOLD_1_016_WI_1_validation,93
21924,HOUSEHOLD_1_017_WI_1_validation,438
21925,HOUSEHOLD_1_018_WI_1_validation,342
21926,HOUSEHOLD_1_019_WI_1_validation,279
21927,HOUSEHOLD_1_020_WI_1_validation,455
21928,HOUSEHOLD_1_021_WI_1_validation,332
21929,HOUSEHOLD_1_022_WI_1_validation,542
21930,HOUSEHOLD_1_023_WI_1_validation,118
21931,HOUSEHOLD_1_024_WI_1_validation,236
21932,HOUSEHOLD_1_025_WI_1_validation,566
21933,HOUSEHOLD_1_026_WI_1_validation,229
21934,HOUSEHOLD_1_027_WI_1_validation,565
21935,HOUSEHOLD_1_028_WI_1_validation,236
21936,HOUSEHOLD_1_029_WI_1_validation,592
21937,HOUSEHOLD_1_030_WI_1_validation,194
21938,HOUSEHOLD_1_032_WI_1_validation,514
21939,HOUSEHOLD_1_033_WI_1_validation,551
21940,HOUSEHOLD_1_034_WI_1_validation,524
21941,HOUSEHOLD_1_035_WI_1_validation,566
21942,HOUSEHOLD_1_036_WI_1_validation,13
21943,HOUSEHOLD_1_037_WI_1_validation,165
21944,HOUSEHOLD_1_038_WI_1_validation,258
21945,HOUSEHOLD_1_039_WI_1_validation,297
21946,HOUSEHOLD_1_040_WI_1_validation,532
21947,HOUSEHOLD_1_042_WI_1_validation,144
21948,HOUSEHOLD_1_043_WI_1_validation,277
21949,HOUSEHOLD_1_044_WI_1_validation,514
21950,HOUSEHOLD_1_045_WI_1_validation,277
21951,HOUSEHOLD_1_046_WI_1_validation,37
21952,HOUSEHOLD_1_047_WI_1_validation,381
21953,HOUSEHOLD_1_048_WI_1_validation,125
21954,HOUSEHOLD_1_049_WI_1_validation,907
21955,HOUSEHOLD_1_050_WI_1_validation,256
21956,HOUSEHOLD_1_051_WI_1_validation,502
21957,HOUSEHOLD_1_052_WI_1_validation,251
21958,HOUSEHOLD_1_053_WI_1_validation,566
21959,HOUSEHOLD_1_054_WI_1_validation,610
21960,HOUSEHOLD_1_055_WI_1_validation,236
21961,HOUSEHOLD_1_056_WI_1_validation,277
21962,HOUSEHOLD_1_057_WI_1_validation,559
21963,HOUSEHOLD_1_058_WI_1_validation,535
21964,HOUSEHOLD_1_059_WI_1_validation,279
21965,HOUSEHOLD_1_060_WI_1_validation,221
21966,HOUSEHOLD_1_061_WI_1_validation,458
21967,HOUSEHOLD_1_062_WI_1_validation,112
21968,HOUSEHOLD_1_063_WI_1_validation,241
21969,HOUSEHOLD_1_064_WI_1_validation,297
21970,HOUSEHOLD_1_065_WI_1_validation,98
21971,HOUSEHOLD_1_066_WI_1_validation,194
21972,HOUSEHOLD_1_067_WI_1_validation,500
21973,HOUSEHOLD_1_068_WI_1_validation,542
21974,HOUSEHOLD_1_069_WI_1_validation,97
21975,HOUSEHOLD_1_070_WI_1_validation,221
21976,HOUSEHOLD_1_071_WI_1_validation,495
21977,HOUSEHOLD_1_072_WI_1_validation,339
21978,HOUSEHOLD_1_073_WI_1_validation,218
21979,HOUSEHOLD_1_074_WI_1_validation,101
21980,HOUSEHOLD_1_075_WI_1_validation,514
21981,HOUSEHOLD_1_076_WI_1_validation,289
21982,HOUSEHOLD_1_077_WI_1_validation,377
21983,HOUSEHOLD_1_078_WI_1_validation,514
21984,HOUSEHOLD_1_079_WI_1_validation,146
21985,HOUSEHOLD_1_080_WI_1_validation,209
21986,HOUSEHOLD_1_081_WI_1_validation,424
21987,HOUSEHOLD_1_082_WI_1_validation,532
21988,HOUSEHOLD_1_083_WI_1_validation,472
21989,HOUSEHOLD_1_085_WI_1_validation,44
21990,HOUSEHOLD_1_086_WI_1_validation,243
21991,HOUSEHOLD_1_087_WI_1_validation,242
21992,HOUSEHOLD_1_088_WI_1_validation,221
21993,HOUSEHOLD_1_089_WI_1_validation,495
21994,HOUSEHOLD_1_090_WI_1_validation,279
21995,HOUSEHOLD_1_091_WI_1_validation,458
21996,HOUSEHOLD_1_092_WI_1_validation,434
21997,HOUSEHOLD_1_093_WI_1_validation,89
21998,HOUSEHOLD_1_094_WI_1_validation,343
21999,HOUSEHOLD_1_095_WI_1_validation,455
22000,HOUSEHOLD_1_096_WI_1_validation,144
22001,HOUSEHOLD_1_097_WI_1_validation,575
22002,HOUSEHOLD_1_098_WI_1_validation,399
22003,HOUSEHOLD_1_099_WI_1_validation,908
22004,HOUSEHOLD_1_100_WI_1_validation,277
22005,HOUSEHOLD_1_101_WI_1_validation,542
22006,HOUSEHOLD_1_102_WI_1_validation,393
22007,HOUSEHOLD_1_103_WI_1_validation,279
22008,HOUSEHOLD_1_104_WI_1_validation,317
22009,HOUSEHOLD_1_105_WI_1_validation,292
22010,HOUSEHOLD_1_106_WI_1_validation,566
22011,HOUSEHOLD_1_107_WI_1_validation,387
22012,HOUSEHOLD_1_108_WI_1_validation,157
22013,HOUSEHOLD_1_109_WI_1_validation,277
22014,HOUSEHOLD_1_110_WI_1_validation,269
22015,HOUSEHOLD_1_112_WI_1_validation,500
22016,HOUSEHOLD_1_113_WI_1_validation,258
22017,HOUSEHOLD_1_114_WI_1_validation,178
22018,HOUSEHOLD_1_115_WI_1_validation,301
22019,HOUSEHOLD_1_116_WI_1_validation,359
22020,HOUSEHOLD_1_117_WI_1_validation,178
22021,HOUSEHOLD_1_118_WI_1_validation,532
22022,HOUSEHOLD_1_119_WI_1_validation,484
22023,HOUSEHOLD_1_120_WI_1_validation,526
22024,HOUSEHOLD_1_121_WI_1_validation,385
22025,HOUSEHOLD_1_122_WI_1_validation,302
22026,HOUSEHOLD_1_123_WI_1_validation,277
22027,HOUSEHOLD_1_124_WI_1_validation,277
22028,HOUSEHOLD_1_125_WI_1_validation,61
22029,HOUSEHOLD_1_126_WI_1_validation,458
22030,HOUSEHOLD_1_127_WI_1_validation,256
22031,HOUSEHOLD_1_128_WI_1_validation,370
22032,HOUSEHOLD_1_129_WI_1_validation,330
22033,HOUSEHOLD_1_130_WI_1_validation,575
22034,HOUSEHOLD_1_131_WI_1_validation,256
22035,HOUSEHOLD_1_132_WI_1_validation,542
22036,HOUSEHOLD_1_133_WI_1_validation,551
22037,HOUSEHOLD_1_134_WI_1_validation,335
22038,HOUSEHOLD_1_135_WI_1_validation,527
22039,HOUSEHOLD_1_136_WI_1_validation,566
22040,HOUSEHOLD_1_137_WI_1_validation,500
22041,HOUSEHOLD_1_138_WI_1_validation,458
22042,HOUSEHOLD_1_139_WI_1_validation,121
22043,HOUSEHOLD_1_140_WI_1_validation,154
22044,HOUSEHOLD_1_141_WI_1_validation,532
22045,HOUSEHOLD_1_142_WI_1_validation,566
22046,HOUSEHOLD_1_143_WI_1_validation,289
22047,HOUSEHOLD_1_144_WI_1_validation,273
22048,HOUSEHOLD_1_145_WI_1_validation,157
22049,HOUSEHOLD_1_146_WI_1_validation,277
22050,HOUSEHOLD_1_147_WI_1_validation,279
22051,HOUSEHOLD_1_148_WI_1_validation,551
22052,HOUSEHOLD_1_149_WI_1_validation,148
22053,HOUSEHOLD_1_150_WI_1_validation,221
22054,HOUSEHOLD_1_151_WI_1_validation,513
22055,HOUSEHOLD_1_152_WI_1_validation,559
22056,HOUSEHOLD_1_153_WI_1_validation,500
22057,HOUSEHOLD_1_154_WI_1_validation,297
22058,HOUSEHOLD_1_155_WI_1_validation,278
22059,HOUSEHOLD_1_156_WI_1_validation,394
22060,HOUSEHOLD_1_157_WI_1_validation,139
22061,HOUSEHOLD_1_158_WI_1_validation,209
22062,HOUSEHOLD_1_159_WI_1_validation,359
22063,HOUSEHOLD_1_160_WI_1_validation,394
22064,HOUSEHOLD_1_161_WI_1_validation,193
22065,HOUSEHOLD_1_162_WI_1_validation,1
22066,HOUSEHOLD_1_163_WI_1_validation,31
22067,HOUSEHOLD_1_164_WI_1_validation,532
22068,HOUSEHOLD_1_165_WI_1_validation,469
22069,HOUSEHOLD_1_166_WI_1_validation,351
22070,HOUSEHOLD_1_167_WI_1_validation,458
22071,HOUSEHOLD_1_168_WI_1_validation,394
22072,HOUSEHOLD_1_169_WI_1_validation,572
22073,HOUSEHOLD_1_170_WI_1_validation,514
22074,HOUSEHOLD_1_171_WI_1_validation,566
22075,HOUSEHOLD_1_172_WI_1_validation,514
22076,HOUSEHOLD_1_173_WI_1_validation,77
22077,HOUSEHOLD_1_174_WI_1_validation,139
22078,HOUSEHOLD_1_175_WI_1_validation,542
22079,HOUSEHOLD_1_176_WI_1_validation,499
22080,HOUSEHOLD_1_177_WI_1_validation,551
22081,HOUSEHOLD_1_178_WI_1_validation,410
22082,HOUSEHOLD_1_179_WI_1_validation,551
22083,HOUSEHOLD_1_180_WI_1_validation,405
22084,HOUSEHOLD_1_181_WI_1_validation,320
22085,HOUSEHOLD_1_182_WI_1_validation,566
22086,HOUSEHOLD_1_183_WI_1_validation,409
22087,HOUSEHOLD_1_184_WI_1_validation,221
22088,HOUSEHOLD_1_185_WI_1_validation,482
22089,HOUSEHOLD_1_186_WI_1_validation,571
22090,HOUSEHOLD_1_187_WI_1_validation,542
22091,HOUSEHOLD_1_188_WI_1_validation,450
22092,HOUSEHOLD_1_189_WI_1_validation,101
22093,HOUSEHOLD_1_190_WI_1_validation,377
22094,HOUSEHOLD_1_191_WI_1_validation,243
22095,HOUSEHOLD_1_192_WI_1_validation,569
22096,HOUSEHOLD_1_193_WI_1_validation,532
22097,HOUSEHOLD_1_194_WI_1_validation,388
22098,HOUSEHOLD_1_195_WI_1_validation,226
22099,HOUSEHOLD_1_196_WI_1_validation,566
22100,HOUSEHOLD_1_197_WI_1_validation,165
22101,HOUSEHOLD_1_198_WI_1_validation,289
22102,HOUSEHOLD_1_199_WI_1_validation,399
22103,HOUSEHOLD_1_200_WI_1_validation,123
22104,HOUSEHOLD_1_201_WI_1_validation,434
22105,HOUSEHOLD_1_202_WI_1_validation,236
22106,HOUSEHOLD_1_203_WI_1_validation,199
22107,HOUSEHOLD_1_204_WI_1_validation,98
22108,HOUSEHOLD_1_205_WI_1_validation,575
22109,HOUSEHOLD_1_206_WI_1_validation,482
22110,HOUSEHOLD_1_207_WI_1_validation,146
22111,HOUSEHOLD_1_208_WI_1_validation,566
22112,HOUSEHOLD_1_209_WI_1_validation,551
22113,HOUSEHOLD_1_210_WI_1_validation,532
22114,HOUSEHOLD_1_211_WI_1_validation,513
22115,HOUSEHOLD_1_212_WI_1_validation,394
22116,HOUSEHOLD_1_213_WI_1_validation,301
22117,HOUSEHOLD_1_214_WI_1_validation,276
22118,HOUSEHOLD_1_215_WI_1_validation,447
22119,HOUSEHOLD_1_216_WI_1_validation,343
22120,HOUSEHOLD_1_217_WI_1_validation,566
22121,HOUSEHOLD_1_218_WI_1_validation,242
22122,HOUSEHOLD_1_219_WI_1_validation,165
22123,HOUSEHOLD_1_220_WI_1_validation,566
22124,HOUSEHOLD_1_221_WI_1_validation,514
22125,HOUSEHOLD_1_222_WI_1_validation,566
22126,HOUSEHOLD_1_223_WI_1_validation,465
22127,HOUSEHOLD_1_224_WI_1_validation,482
22128,HOUSEHOLD_1_225_WI_1_validation,527
22129,HOUSEHOLD_1_226_WI_1_validation,173
22130,HOUSEHOLD_1_227_WI_1_validation,542
22131,HOUSEHOLD_1_228_WI_1_validation,256
22132,HOUSEHOLD_1_229_WI_1_validation,277
22133,HOUSEHOLD_1_230_WI_1_validation,4
22134,HOUSEHOLD_1_231_WI_1_validation,405
22135,HOUSEHOLD_1_232_WI_1_validation,438
22136,HOUSEHOLD_1_233_WI_1_validation,242
22137,HOUSEHOLD_1_234_WI_1_validation,370
22138,HOUSEHOLD_1_235_WI_1_validation,277
22139,HOUSEHOLD_1_236_WI_1_validation,236
22140,HOUSEHOLD_1_237_WI_1_validation,269
22141,HOUSEHOLD_1_238_WI_1_validation,514
22142,HOUSEHOLD_1_239_WI_1_validation,532
22143,HOUSEHOLD_1_241_WI_1_validation,500
22144,HOUSEHOLD_1_242_WI_1_validation,527
22145,HOUSEHOLD_1_243_WI_1_validation,194
22146,HOUSEHOLD_1_244_WI_1_validation,532
22147,HOUSEHOLD_1_245_WI_1_validation,566
22148,HOUSEHOLD_1_246_WI_1_validation,297
22149,HOUSEHOLD_1_247_WI_1_validation,349
22150,HOUSEHOLD_1_248_WI_1_validation,278
22151,HOUSEHOLD_1_249_WI_1_validation,399
22152,HOUSEHOLD_1_250_WI_1_validation,24
22153,HOUSEHOLD_1_251_WI_1_validation,551
22154,HOUSEHOLD_1_252_WI_1_validation,258
22155,HOUSEHOLD_1_253_WI_1_validation,551
22156,HOUSEHOLD_1_254_WI_1_validation,279
22157,HOUSEHOLD_1_255_WI_1_validation,194
22158,HOUSEHOLD_1_256_WI_1_validation,31
22159,HOUSEHOLD_1_257_WI_1_validation,460
22160,HOUSEHOLD_1_258_WI_1_validation,542
22161,HOUSEHOLD_1_259_WI_1_validation,256
22162,HOUSEHOLD_1_260_WI_1_validation,313
22163,HOUSEHOLD_1_261_WI_1_validation,277
22164,HOUSEHOLD_1_262_WI_1_validation,296
22165,HOUSEHOLD_1_263_WI_1_validation,343
22166,HOUSEHOLD_1_264_WI_1_validation,209
22167,HOUSEHOLD_1_265_WI_1_validation,383
22168,HOUSEHOLD_1_266_WI_1_validation,370
22169,HOUSEHOLD_1_267_WI_1_validation,277
22170,HOUSEHOLD_1_268_WI_1_validation,137
22171,HOUSEHOLD_1_269_WI_1_validation,269
22172,HOUSEHOLD_1_270_WI_1_validation,20
22173,HOUSEHOLD_1_271_WI_1_validation,194
22174,HOUSEHOLD_1_272_WI_1_validation,277
22175,HOUSEHOLD_1_274_WI_1_validation,551
22176,HOUSEHOLD_1_275_WI_1_validation,500
22177,HOUSEHOLD_1_276_WI_1_validation,118
22178,HOUSEHOLD_1_277_WI_1_validation,566
22179,HOUSEHOLD_1_278_WI_1_validation,194
22180,HOUSEHOLD_1_279_WI_1_validation,21
22181,HOUSEHOLD_1_280_WI_1_validation,74
22182,HOUSEHOLD_1_281_WI_1_validation,256
22183,HOUSEHOLD_1_282_WI_1_validation,124
22184,HOUSEHOLD_1_283_WI_1_validation,359
22185,HOUSEHOLD_1_284_WI_1_validation,573
22186,HOUSEHOLD_1_285_WI_1_validation,447
22187,HOUSEHOLD_1_286_WI_1_validation,157
22188,HOUSEHOLD_1_287_WI_1_validation,459
22189,HOUSEHOLD_1_288_WI_1_validation,494
22190,HOUSEHOLD_1_289_WI_1_validation,92
22191,HOUSEHOLD_1_290_WI_1_validation,297
22192,HOUSEHOLD_1_291_WI_1_validation,500
22193,HOUSEHOLD_1_292_WI_1_validation,289
22194,HOUSEHOLD_1_293_WI_1_validation,399
22195,HOUSEHOLD_1_294_WI_1_validation,399
22196,HOUSEHOLD_1_295_WI_1_validation,575
22197,HOUSEHOLD_1_296_WI_1_validation,279
22198,HOUSEHOLD_1_297_WI_1_validation,909
22199,HOUSEHOLD_1_298_WI_1_validation,335
22200,HOUSEHOLD_1_299_WI_1_validation,439
22201,HOUSEHOLD_1_300_WI_1_validation,148
22202,HOUSEHOLD_1_301_WI_1_validation,194
22203,HOUSEHOLD_1_302_WI_1_validation,561
22204,HOUSEHOLD_1_303_WI_1_validation,399
22205,HOUSEHOLD_1_304_WI_1_validation,273
22206,HOUSEHOLD_1_305_WI_1_validation,132
22207,HOUSEHOLD_1_306_WI_1_validation,486
22208,HOUSEHOLD_1_307_WI_1_validation,465
22209,HOUSEHOLD_1_308_WI_1_validation,194
22210,HOUSEHOLD_1_309_WI_1_validation,370
22211,HOUSEHOLD_1_310_WI_1_validation,551
22212,HOUSEHOLD_1_311_WI_1_validation,567
22213,HOUSEHOLD_1_312_WI_1_validation,472
22214,HOUSEHOLD_1_313_WI_1_validation,289
22215,HOUSEHOLD_1_314_WI_1_validation,44
22216,HOUSEHOLD_1_315_WI_1_validation,593
22217,HOUSEHOLD_1_316_WI_1_validation,335
22218,HOUSEHOLD_1_317_WI_1_validation,178
22219,HOUSEHOLD_1_318_WI_1_validation,566
22220,HOUSEHOLD_1_319_WI_1_validation,261
22221,HOUSEHOLD_1_320_WI_1_validation,256
22222,HOUSEHOLD_1_321_WI_1_validation,561
22223,HOUSEHOLD_1_322_WI_1_validation,399
22224,HOUSEHOLD_1_323_WI_1_validation,381
22225,HOUSEHOLD_1_324_WI_1_validation,500
22226,HOUSEHOLD_1_325_WI_1_validation,472
22227,HOUSEHOLD_1_326_WI_1_validation,527
22228,HOUSEHOLD_1_327_WI_1_validation,575
22229,HOUSEHOLD_1_328_WI_1_validation,33
22230,HOUSEHOLD_1_329_WI_1_validation,111
22231,HOUSEHOLD_1_330_WI_1_validation,375
22232,HOUSEHOLD_1_331_WI_1_validation,165
22233,HOUSEHOLD_1_332_WI_1_validation,236
22234,HOUSEHOLD_1_333_WI_1_validation,274
22235,HOUSEHOLD_1_334_WI_1_validation,279
22236,HOUSEHOLD_1_335_WI_1_validation,182
22237,HOUSEHOLD_1_336_WI_1_validation,434
22238,HOUSEHOLD_1_337_WI_1_validation,580
22239,HOUSEHOLD_1_338_WI_1_validation,532
22240,HOUSEHOLD_1_339_WI_1_validation,527
22241,HOUSEHOLD_1_340_WI_1_validation,173
22242,HOUSEHOLD_1_341_WI_1_validation,194
22243,HOUSEHOLD_1_342_WI_1_validation,482
22244,HOUSEHOLD_1_343_WI_1_validation,124
22245,HOUSEHOLD_1_344_WI_1_validation,439
22246,HOUSEHOLD_1_345_WI_1_validation,410
22247,HOUSEHOLD_1_346_WI_1_validation,547
22248,HOUSEHOLD_1_347_WI_1_validation,575
22249,HOUSEHOLD_1_348_WI_1_validation,228
22250,HOUSEHOLD_1_349_WI_1_validation,215
22251,HOUSEHOLD_1_350_WI_1_validation,93
22252,HOUSEHOLD_1_351_WI_1_validation,566
22253,HOUSEHOLD_1_353_WI_1_validation,261
22254,HOUSEHOLD_1_354_WI_1_validation,472
22255,HOUSEHOLD_1_355_WI_1_validation,63
22256,HOUSEHOLD_1_356_WI_1_validation,551
22257,HOUSEHOLD_1_357_WI_1_validation,277
22258,HOUSEHOLD_1_358_WI_1_validation,307
22259,HOUSEHOLD_1_359_WI_1_validation,74
22260,HOUSEHOLD_1_360_WI_1_validation,351
22261,HOUSEHOLD_1_361_WI_1_validation,86
22262,HOUSEHOLD_1_362_WI_1_validation,527
22263,HOUSEHOLD_1_363_WI_1_validation,134
22264,HOUSEHOLD_1_364_WI_1_validation,236
22265,HOUSEHOLD_1_365_WI_1_validation,66
22266,HOUSEHOLD_1_366_WI_1_validation,551
22267,HOUSEHOLD_1_367_WI_1_validation,606
22268,HOUSEHOLD_1_368_WI_1_validation,194
22269,HOUSEHOLD_1_369_WI_1_validation,566
22270,HOUSEHOLD_1_370_WI_1_validation,538
22271,HOUSEHOLD_1_371_WI_1_validation,488
22272,HOUSEHOLD_1_372_WI_1_validation,116
22273,HOUSEHOLD_1_373_WI_1_validation,24
22274,HOUSEHOLD_1_374_WI_1_validation,289
22275,HOUSEHOLD_1_375_WI_1_validation,256
22276,HOUSEHOLD_1_376_WI_1_validation,165
22277,HOUSEHOLD_1_377_WI_1_validation,572
22278,HOUSEHOLD_1_378_WI_1_validation,132
22279,HOUSEHOLD_1_379_WI_1_validation,236
22280,HOUSEHOLD_1_380_WI_1_validation,408
22281,HOUSEHOLD_1_381_WI_1_validation,566
22282,HOUSEHOLD_1_382_WI_1_validation,90
22283,HOUSEHOLD_1_383_WI_1_validation,208
22284,HOUSEHOLD_1_384_WI_1_validation,221
22285,HOUSEHOLD_1_385_WI_1_validation,277
22286,HOUSEHOLD_1_386_WI_1_validation,214
22287,HOUSEHOLD_1_387_WI_1_validation,289
22288,HOUSEHOLD_1_388_WI_1_validation,551
22289,HOUSEHOLD_1_389_WI_1_validation,157
22290,HOUSEHOLD_1_390_WI_1_validation,559
22291,HOUSEHOLD_1_393_WI_1_validation,566
22292,HOUSEHOLD_1_394_WI_1_validation,124
22293,HOUSEHOLD_1_395_WI_1_validation,75
22294,HOUSEHOLD_1_396_WI_1_validation,289
22295,HOUSEHOLD_1_397_WI_1_validation,593
22296,HOUSEHOLD_1_398_WI_1_validation,242
22297,HOUSEHOLD_1_399_WI_1_validation,566
22298,HOUSEHOLD_1_400_WI_1_validation,279
22299,HOUSEHOLD_1_401_WI_1_validation,482
22300,HOUSEHOLD_1_402_WI_1_validation,56
22301,HOUSEHOLD_1_403_WI_1_validation,194
22302,HOUSEHOLD_1_404_WI_1_validation,551
22303,HOUSEHOLD_1_405_WI_1_validation,214
22304,HOUSEHOLD_1_406_WI_1_validation,188
22305,HOUSEHOLD_1_407_WI_1_validation,542
22306,HOUSEHOLD_1_408_WI_1_validation,277
22307,HOUSEHOLD_1_409_WI_1_validation,256
22308,HOUSEHOLD_1_410_WI_1_validation,551
22309,HOUSEHOLD_1_411_WI_1_validation,103
22310,HOUSEHOLD_1_412_WI_1_validation,63
22311,HOUSEHOLD_1_413_WI_1_validation,397
22312,HOUSEHOLD_1_414_WI_1_validation,488
22313,HOUSEHOLD_1_415_WI_1_validation,236
22314,HOUSEHOLD_1_416_WI_1_validation,209
22315,HOUSEHOLD_1_417_WI_1_validation,173
22316,HOUSEHOLD_1_418_WI_1_validation,519
22317,HOUSEHOLD_1_419_WI_1_validation,224
22318,HOUSEHOLD_1_420_WI_1_validation,335
22319,HOUSEHOLD_1_421_WI_1_validation,93
22320,HOUSEHOLD_1_422_WI_1_validation,273
22321,HOUSEHOLD_1_423_WI_1_validation,419
22322,HOUSEHOLD_1_424_WI_1_validation,359
22323,HOUSEHOLD_1_425_WI_1_validation,531
22324,HOUSEHOLD_1_426_WI_1_validation,173
22325,HOUSEHOLD_1_427_WI_1_validation,551
22326,HOUSEHOLD_1_428_WI_1_validation,307
22327,HOUSEHOLD_1_429_WI_1_validation,220
22328,HOUSEHOLD_1_430_WI_1_validation,531
22329,HOUSEHOLD_1_431_WI_1_validation,590
22330,HOUSEHOLD_1_432_WI_1_validation,330
22331,HOUSEHOLD_1_433_WI_1_validation,224
22332,HOUSEHOLD_1_434_WI_1_validation,548
